7219, -86.23, 11.93, 10.67, -0.31, -0.47
7245, -86.25, -18.12, 10.90, -0.08, -0.55
7272, -86.12, -44.61, 10.90, -0.04, -0.71
7300, -86.08, -6.99, 11.06, 0.00, -0.67
7326, -86.22, 22.80, 11.10, 0.12, -0.47
7353, -86.35, -9.43, 10.94, -0.04, -0.47
7386, -86.59, -37.36, 10.94, -0.04, -0.31
7412, -86.54, -58.42, 11.10, -0.24, -0.59
7440, -86.33, -78.01, 10.63, -0.16, -0.78
7467, -86.45, -94.96, 10.75, -0.08, -0.47
7493, -86.52, -107.98, 10.79, -0.16, -0.51
7520, -86.56, -121.28, 10.94, -0.04, -0.59
7547, -86.62, -72.67, 11.06, 0.04, -0.55
7574, -87.29, -32.90, 11.10, 0.08, -0.31
7601, -87.42, 2.36, 10.94, 0.04, -0.35
7627, -87.67, 28.20, 11.10, 0.12, -0.20
7655, -87.93, 50.97, 10.98, 0.08, -0.16
7682, -88.34, 44.26, 10.94, 0.00, 0.00
7715, -88.46, 69.13, 10.94, 0.04, -0.31
7742, -88.45, 84.28, 11.14, 0.24, -0.31
7769, -88.60, 103.34, 11.02, 0.00, -0.24
7795, -88.61, 118.32, 10.94, 0.04, -0.35
7823, -88.76, 128.34, 10.94, 0.08, -0.20
7849, -89.08, 140.47, 10.87, 0.00, -0.04
7876, -89.29, 139.89, 10.98, 0.08, -0.04
7903, -89.14, 92.10, 10.67, -0.16, -0.43
7929, -88.87, 50.43, 10.87, -0.16, -0.59
7957, -88.54, 13.95, 10.87, -0.12, -0.71
7984, -88.29, -18.21, 10.94, -0.04, -0.67
8010, -88.08, 15.13, 10.94, 0.00, -0.67
8037, -87.96, 42.92, 10.98, 0.04, -0.59
8070, -88.03, 6.74, 10.83, -0.08, -0.43
8096, -87.57, -24.41, 10.87, -0.12, -0.94
8124, -87.09, -50.40, 10.67, -0.16, -1.02
8151, -86.91, -71.35, 10.71, -0.20, -0.75
8177, -86.75, -91.15, 10.87, -0.04, -0.78
8204, -86.63, -107.87, 10.98, -0.04, -0.75
8231, -86.75, -61.59, 11.06, 0.04, -0.55
8258, -86.81, -22.13, 11.06, 0.04, -0.55
8285, -86.85, -48.03, 11.02, -0.08, -0.55
8311, -86.80, -69.67, 10.94, -0.12, -0.63
8339, -86.99, -28.31, 10.98, 0.00, -0.39
8366, -86.77, -50.65, 10.71, -0.31, -0.75
8399, -86.56, -74.19, 11.02, -0.04, -0.78
8426, -86.40, -30.94, 11.02, 0.00, -0.78
8460, -86.67, -56.00, 10.94, -0.08, -0.35
8487, -86.88, -74.18, 10.98, -0.16, -0.31
8514, -86.95, -93.15, 10.98, -0.04, -0.43
8541, -86.67, -105.80, 10.59, -0.31, -0.71
8568, -86.35, -117.98, 10.87, -0.24, -0.86
8595, -85.98, -129.31, 10.87, -0.16, -0.98
8623, -85.75, -139.15, 10.98, -0.12, -0.90
8649, -85.59, -147.83, 11.10, -0.08, -0.86
8677, -85.60, -94.07, 11.10, 0.00, -0.71
8704, -85.72, -109.48, 11.10, -0.04, -0.55
8736, -85.97, -61.22, 11.10, 0.04, -0.39
8763, -86.01, -79.11, 10.79, -0.20, -0.55
8791, -85.83, -95.23, 10.90, -0.20, -0.82
8817, -85.95, -105.91, 10.79, -0.27, -0.47
8844, -85.98, -118.34, 10.94, -0.12, -0.63
8871, -85.98, -128.26, 10.79, -0.16, -0.63
8898, -86.09, -137.63, 10.94, -0.08, -0.55
8925, -86.37, -86.15, 11.10, 0.04, -0.35
8951, -86.64, -43.64, 10.98, 0.08, -0.31
8979, -86.86, -5.06, 11.02, 0.00, -0.35
9006, -87.03, 24.60, 11.02, 0.12, -0.35
9032, -87.37, 52.94, 10.90, 0.00, -0.16
9066, -87.31, 16.76, 10.87, -0.12, -0.51
9094, -87.34, 46.04, 10.98, 0.04, -0.47
9120, -87.47, 68.25, 11.02, 0.12, -0.35
9147, -87.62, 89.04, 10.98, 0.04, -0.35
9174, -87.72, 107.65, 10.90, 0.00, -0.35
9200, -87.85, 119.37, 10.94, 0.12, -0.27
9228, -88.00, 131.88, 10.90, 0.04, -0.27
9254, -88.26, 87.70, 10.98, -0.08, -0.12
9281, -88.35, 48.78, 10.67, -0.12, -0.24
9309, -88.26, 14.46, 10.90, -0.16, -0.43
9335, -88.10, -17.54, 10.83, -0.04, -0.59
9362, -88.02, -44.70, 10.90, -0.04, -0.51
9395, -88.16, -9.31, 10.98, 0.12, -0.31
9422, -88.31, 24.05, 10.94, 0.00, -0.27
9449, -88.55, 52.11, 10.94, 0.00, -0.16
9476, -88.58, 18.06, 10.79, -0.16, -0.31
9502, -88.42, -12.66, 10.90, -0.16, -0.55
9529, -88.15, -38.79, 10.79, -0.20, -0.71
9556, -88.08, -61.47, 10.79, -0.12, -0.51
9583, -87.89, -81.21, 10.83, -0.12, -0.67
9610, -87.80, -99.02, 10.90, -0.04, -0.59
9636, -87.79, -114.06, 11.02, -0.04, -0.51
9663, -87.79, -66.51, 10.94, 0.04, -0.51
9691, -87.88, -86.04, 11.02, -0.04, -0.39
9724, -87.76, -101.96, 10.90, -0.16, -0.59
9751, -87.32, -116.20, 10.87, -0.12, -0.94
9779, -87.14, -128.87, 10.94, -0.04, -0.75
